DCID,Field,URL,Status_Code,Message,Is_404
dc/base/BLS_QCEW,dataset.url,https://www.bls.gov/cew,403,HTTP Error 403,No
dc/base/BLS_QCEW,dataset.source.url,https://www.bls.gov/,403,HTTP Error 403,No
dc/base/Brazil_Census,prov_url,https://www.ibge.gov.br/en/statistics/social/population.html,0,The read operation timed out,No
dc/base/Brazil_Census,sourceDataUrl,https://www.ibge.gov.br/en/statistics/social/population.html,0,The read operation timed out,No
dc/base/Brazil_Census,dataset.url,https://www.ibge.gov.br/en/statistics/social/population.html,0,The read operation timed out,No
dc/base/Brazil_Census,dataset.source.url,https://www.ibge.gov.br/en/home-eng.html,0,URL Error timed out,No
dc/base/Brazil_FoodDsitribution,prov_url,https://aplicacoes.cidadania.gov.br/vis/data3/data-explorer.php,200,OK,No
dc/base/Brazil_FoodDsitribution,sourceDataUrl,https://aplicacoes.cidadania.gov.br/vis/data3/data-explorer.php,200,OK,No
dc/base/Brazil_FoodDsitribution,dataset.url,https://aplicacoes.cidadania.gov.br/vis/data3/data-explorer.php,200,OK,No
dc/base/Brazil_FoodDsitribution,dataset.source.url,https://www.gov.br/mds/pt-br/pt-br/servicos/sistemas,200,OK,No
dc/base/Brazil_RuralDevelopmentProgram,prov_url,https://aplicacoes.cidadania.gov.br/vis/data3/data-explorer.php,200,OK,No
dc/base/Brazil_RuralDevelopmentProgram,sourceDataUrl,https://aplicacoes.cidadania.gov.br/vis/data3/data-explorer.php,200,OK,No
dc/base/Brazil_RuralDevelopmentProgram,dataset.url,https://aplicacoes.cidadania.gov.br/vis/data3/data-explorer.php,200,OK,No
dc/base/Brazil_RuralDevelopmentProgram,dataset.source.url,https://www.gov.br/mds/pt-br/pt-br/servicos/sistemas,200,OK,No
dc/base/Brazil_SIDRA_IBGE,prov_url,https://sidra.ibge.gov.br/home/pnadct,200,OK,No
dc/base/Brazil_SIDRA_IBGE,sourceDataUrl,https://sidra.ibge.gov.br/home/pnadct/brasil,200,OK,No
dc/base/Brazil_SIDRA_IBGE,dataset.url,https://sidra.ibge.gov.br/home/pnadct,200,OK,No
dc/base/Brazil_SIDRA_IBGE,dataset.source.url,https://www.ibge.gov.br/en/home-eng.html,0,URL Error timed out,No
dc/base/Bulgaria_Census,prov_url,https://www.nsi.bg/en/statistical-data/206/649,403,HTTP Error 403,No
dc/base/Bulgaria_Census,sourceDataUrl,https://www.nsi.bg/en/statistical-data/206/649,403,HTTP Error 403,No
dc/base/Bulgaria_Census,dataset.url,https://www.nsi.bg/en/statistical-data/206/649,403,HTTP Error 403,No
dc/base/Bulgaria_Census,dataset.source.url,https://www.nsi.bg/,403,HTTP Error 403,No
dc/base/CBECS_Energy,prov_url,https://www.eia.gov/consumption/commercial/data/2012/index.php?view=consumption,200,OK,No
dc/base/CBECS_Energy,dataset.url,https://www.eia.gov/consumption/commercial/,200,OK,No
dc/base/CBECS_Energy,dataset.source.url,https://www.eia.gov/,0,The read operation timed out,No
dc/base/CDC500,prov_url,https://www.cdc.gov/places/index.html,200,OK,No
dc/base/CDC500,sourceDataUrl,https://data.cdc.gov/browse?category=500+Cities+%26+Places,200,OK,No
dc/base/CDC500,dataset.url,https://www.cdc.gov/places/index.html,200,OK,No
dc/base/CDC500,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC500_States,prov_url,https://www.cdc.gov/places/index.html,200,OK,No
dc/base/CDC500_States,sourceDataUrl,https://data.cdc.gov/browse?category=500+Cities+%26+Places,200,OK,No
dc/base/CDC500_States,dataset.url,https://www.cdc.gov/places/index.html,200,OK,No
dc/base/CDC500_States,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCDiabetes,prov_url,https://gis.cdc.gov/grasp/diabetes/DiabetesAtlas.html,200,OK,No
dc/base/CDCDiabetes,sourceDataUrl,https://gis.cdc.gov/grasp/diabetes/diabetesatlas-surveillance.html#,200,OK,No
dc/base/CDCDiabetes,dataset.url,https://gis.cdc.gov/grasp/diabetes/DiabetesAtlas.html,200,OK,No
dc/base/CDCDiabetes,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCMortality,prov_url,https://wonder.cdc.gov/mcd.html,403,HTTP Error 403,No
dc/base/CDCMortality,sourceDataUrl,https://wonder.cdc.gov/cmf-icd10.html,403,HTTP Error 403,No
dc/base/CDCMortality,dataset.url,https://wonder.cdc.gov/cmf-icd10.html,403,HTTP Error 403,No
dc/base/CDCMortality,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCPM25,prov_url,https://data.cdc.gov/Environmental-Health-Toxicology/Daily-PM2-5-Concentrations-All-County-2001-2016/7vdq-ztk9,404,HTTP Error 404,Yes
dc/base/CDCPM25,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDCPM25,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCWonderNatality,prov_url,https://wonder.cdc.gov/natality.html,0,URL Error _ssl.c:993: The handshake operation timed out,No
dc/base/CDCWonderNatality,sourceDataUrl,https://wonder.cdc.gov/natality.html,0,URL Error _ssl.c:993: The handshake operation timed out,No
dc/base/CDCWonderNatality,dataset.url,https://wonder.cdc.gov/natality.html,0,URL Error _ssl.c:993: The handshake operation timed out,No
dc/base/CDCWonderNatality,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCWonder_NNDSS_InfectiousAnnual,prov_url,https://wonder.cdc.gov/nndss/nndss_annual_tables_menu.asp,403,HTTP Error 403,No
dc/base/CDCWonder_NNDSS_InfectiousAnnual,sourceDataUrl,https://wonder.cdc.gov/nndss/,0,URL Error _ssl.c:993: The handshake operation timed out,No
dc/base/CDCWonder_NNDSS_InfectiousAnnual,dataset.url,https://www.cdc.gov/nndss/data-statistics/index.html,404,HTTP Error 404,Yes
dc/base/CDCWonder_NNDSS_InfectiousAnnual,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCWonder_NNDSS_InfectiousWeekly,prov_url,https://wonder.cdc.gov/nndss/nndss_weekly_tables_menu.asp,403,HTTP Error 403,No
dc/base/CDCWonder_NNDSS_InfectiousWeekly,sourceDataUrl,https://www.cdc.gov/mmwr/mmwr_nd/index.html,200,OK,No
dc/base/CDCWonder_NNDSS_InfectiousWeekly,dataset.url,https://www.cdc.gov/nndss/data-statistics/index.html,404,HTTP Error 404,Yes
dc/base/CDCWonder_NNDSS_InfectiousWeekly,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDCWonder_NNDSS_Infectious_Weekly,prov_url,https://data.cdc.gov/api/views/x9gk-5huc/rows.csv?accessType=DOWNLOAD&api_foundry=true,200,OK,No
dc/base/CDCWonder_NNDSS_Infectious_Weekly,sourceDataUrl,https://data.cdc.gov/api/views/x9gk-5huc/rows.csv?accessType=DOWNLOAD&api_foundry=true,200,OK,No
dc/base/CDCWonder_NNDSS_Infectious_Weekly,dataset.url,https://www.cdc.gov/nndss/data-statistics/index.html,404,HTTP Error 404,Yes
dc/base/CDCWonder_NNDSS_Infectious_Weekly,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_Mortality_UnderlyingCause,prov_url,https://wonder.cdc.gov/ucd-icd10.html,0,URL Error _ssl.c:993: The handshake operation timed out,No
dc/base/CDC_Mortality_UnderlyingCause,sourceDataUrl,https://wonder.cdc.gov/controller/datarequest/D76,403,HTTP Error 403,No
dc/base/CDC_Mortality_UnderlyingCause,dataset.url,https://wonder.cdc.gov/ucd-icd10.html,0,URL Error _ssl.c:993: The handshake operation timed out,No
dc/base/CDC_Mortality_UnderlyingCause,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_Mortality_UnderlyingCause_SingleRace,prov_url,https://wonder.cdc.gov/ucd-icd10-expanded.html,403,HTTP Error 403,No
dc/base/CDC_Mortality_UnderlyingCause_SingleRace,sourceDataUrl,https://wonder.cdc.gov/ucd-icd10-expanded.html,403,HTTP Error 403,No
dc/base/CDC_Mortality_UnderlyingCause_SingleRace,dataset.url,https://wonder.cdc.gov/ucd-icd10-expanded.html,403,HTTP Error 403,No
dc/base/CDC_Mortality_UnderlyingCause_SingleRace,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_NORS_NonInfectious,prov_url,https://wwwn.cdc.gov/norsdashboard/,200,OK,No
dc/base/CDC_NORS_NonInfectious,sourceDataUrl,https://data.cdc.gov/Foodborne-Waterborne-and-Related-Diseases/NORS/5xkq-dg7x/about_data,200,OK,No
dc/base/CDC_NORS_NonInfectious,dataset.url,https://wwwn.cdc.gov/norsdashboard/,200,OK,No
dc/base/CDC_NORS_NonInfectious,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_OzoneCensusTract,prov_url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology,200,OK,No
dc/base/CDC_OzoneCensusTract,sourceDataUrl,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology&sortBy=last_modified&page=1,200,OK,No
dc/base/CDC_OzoneCensusTract,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_OzoneCensusTract,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_OzoneCounty,prov_url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology&sortBy=last_modified&page=1,200,OK,No
dc/base/CDC_OzoneCounty,sourceDataUrl,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology&sortBy=last_modified&page=1,200,OK,No
dc/base/CDC_OzoneCounty,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_OzoneCounty,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_PM25CensusTract,prov_url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology,200,OK,No
dc/base/CDC_PM25CensusTract,sourceDataUrl,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology&sortBy=last_modified&page=1,200,OK,No
dc/base/CDC_PM25CensusTract,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_PM25CensusTract,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_PM25County,prov_url,https://data.cdc.gov/Environmental-Health-Toxicology/Daily-County-Level-PM2-5-Concentrations-2001-2019/dqwm-pbi7/about_data,404,HTTP Error 404,Yes
dc/base/CDC_PM25County,sourceDataUrl,https://data.cdc.gov/Environmental-Health-Toxicology/Daily-County-Level-PM2-5-Concentrations-2001-2019/dqwm-pbi7/about_data,404,HTTP Error 404,Yes
dc/base/CDC_PM25County,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_PM25County,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_PalmerDroughtSeverityIndex,prov_url,https://data.cdc.gov/Environmental-Health-Toxicology/Palmer-Drought-Severity-Index-1895-2016/en5r-5ds4,200,OK,No
dc/base/CDC_PalmerDroughtSeverityIndex,sourceDataUrl,https://data.cdc.gov/Environmental-Health-Toxicology/Palmer-Drought-Severity-Index-1895-2016/en5r-5ds4/about_data,200,OK,No
dc/base/CDC_PalmerDroughtSeverityIndex,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_PalmerDroughtSeverityIndex,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_Social_Vulnerability_Index,prov_url,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html?CDC_AAref_Val=https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,200,OK,No
dc/base/CDC_Social_Vulnerability_Index,sourceDataUrl,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html?CDC_AAref_Val=https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,200,OK,No
dc/base/CDC_Social_Vulnerability_Index,dataset.url,https://www.atsdr.cdc.gov/,200,OK,No
dc/base/CDC_Social_Vulnerability_Index,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_StandardizedPrecipitationEvapotranspirationIndex,prov_url,https://data.cdc.gov/Environmental-Health-Toxicology/Standardized-Precipitation-Evapotranspiration-Inde/6nbv-ifib,200,OK,No
dc/base/CDC_StandardizedPrecipitationEvapotranspirationIndex,sourceDataUrl,https://data.cdc.gov/Environmental-Health-Toxicology/Standardized-Precipitation-Evapotranspiration-Inde/6nbv-ifib/about_data,200,OK,No
dc/base/CDC_StandardizedPrecipitationEvapotranspirationIndex,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_StandardizedPrecipitationEvapotranspirationIndex,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CDC_StandardizedPrecipitationIndex,prov_url,https://data.cdc.gov/Environmental-Health-Toxicology/Standardized-Precipitation-Index-1895-2016/xbk2-5i4e,200,OK,No
dc/base/CDC_StandardizedPrecipitationIndex,sourceDataUrl,https://data.cdc.gov/Environmental-Health-Toxicology/Standardized-Precipitation-Index-1895-2016/xbk2-5i4e/about_data,200,OK,No
dc/base/CDC_StandardizedPrecipitationIndex,dataset.url,https://data.cdc.gov/browse?category=Environmental+Health+%26+Toxicology%22,200,OK,No
dc/base/CDC_StandardizedPrecipitationIndex,dataset.source.url,https://www.cdc.gov/,200,OK,No
dc/base/CRDC_EducationSchool_HarassmentOrBullying,prov_url,https://ocrdata.ed.gov/data,403,HTTP Error 403,No
dc/base/CRDC_EducationSchool_HarassmentOrBullying,sourceDataUrl,https://ocrdata.ed.gov/data,403,HTTP Error 403,No
dc/base/CRDC_EducationSchool_HarassmentOrBullying,dataset.url,https://www.crdc.org/data,404,HTTP Error 404,Yes
dc/base/CRDC_EducationSchool_HarassmentOrBullying,dataset.source.url,https://www.crdc.org/data,404,HTTP Error 404,Yes
dc/base/CRDC_Education_Discipline_Attendance,prov_url,https://civilrightsdata.ed.gov/data,403,HTTP Error 403,No
dc/base/CRDC_Education_Discipline_Attendance,sourceDataUrl,https://civilrightsdata.ed.gov/data,403,HTTP Error 403,No
dc/base/CRDC_Education_Discipline_Attendance,dataset.url,https://www.crdc.org/data,404,HTTP Error 404,Yes
dc/base/CRDC_Education_Discipline_Attendance,dataset.source.url,https://www.crdc.org/data,404,HTTP Error 404,Yes
dc/base/CaliforniaSchoolPerformance,prov_url,https://caaspp-elpac.ets.org/elpac/,200,OK,No
dc/base/CaliforniaSchoolPerformance,dataset.url,https://caaspp-elpac.ets.org/elpac/,200,OK,No
dc/base/CaliforniaSchoolPerformance,dataset.source.url,https://caaspp-elpac.ets.org/elpac/,200,OK,No
dc/base/CanadaStatistics,prov_url,https://www150.statcan.gc.ca/n1/en/type/data?MM=1,200,OK,No
dc/base/CanadaStatistics,sourceDataUrl,https://www150.statcan.gc.ca/n1/en/type/data?MM=1#tables,200,OK,No
dc/base/CanadaStatistics,dataset.url,https://www150.statcan.gc.ca/n1/en/type/data?MM=1,200,OK,No
dc/base/CanadaStatistics,dataset.source.url,https://www.statcan.gc.ca/en/start,200,OK,No
dc/base/CanadaStatisticsAgeGender,prov_url,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1710000501,200,OK,No
dc/base/CanadaStatisticsAgeGender,sourceDataUrl,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1710000501,200,OK,No
dc/base/CanadaStatisticsAgeGender,dataset.url,https://www150.statcan.gc.ca/n1/en/type/data?MM=1,200,OK,No
dc/base/CanadaStatisticsAgeGender,dataset.source.url,https://www.statcan.gc.ca/en/start,200,OK,No
dc/base/CensusACS1YearSurvey,prov_url,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,200,OK,No
dc/base/CensusACS1YearSurvey,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS1YearSurvey,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey,prov_url,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,200,OK,No
dc/base/CensusACS5YearSurvey,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_AbilityToSpeakEnglish_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_AbilityToSpeakEnglish_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_AbilityToSpeakEnglish_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_AggCountry,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_AggCountry,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_AggCountry,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_AggCountry_SuperEnum,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_AggCountry_SuperEnum,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_AggCountry_SuperEnum,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Demographics_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Demographics_StatVarAgg,sourceDataUrl,https://data.census.gov/table?q=Demographic,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_Demographics_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_Demographics_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Education_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Education_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_Education_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Employment_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Employment_StatVarAgg,sourceDataUrl,https://data.census.gov/table?q=Employment,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_Employment_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_Employment_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_HealthInsurance_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_HealthInsurance_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_HealthInsurance_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_HousingUnit_HomeValue_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_HousingUnit_HomeValue_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_HousingUnit_HomeValue_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_InArmedForces_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_InArmedForces_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_InArmedForces_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Income_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Income_StatVarAgg,sourceDataUrl,https://data.census.gov/table?q=Income,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_Income_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_Income_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Person_Age_StatVarAgg,prov_url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Person_Age_StatVarAgg,sourceDataUrl,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_Person_Age_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_Person_Age_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0101,prov_url,https://data.census.gov/table?q=S0101:+Age+and+Sex&tid=ACSST1Y2024.S0101,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0101,sourceDataUrl,https://data.census.gov/table/ACSST1Y2024.S0101?q=S0101:+Age+and+Sex,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0101,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0101,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0503,prov_url,https://data.census.gov/cedsci/table?q=S0503&tid=ACSST5Y2023.S0503,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0503,sourceDataUrl,https://data.census.gov/table?q=S0503,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0503,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0503,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504,prov_url,https://data.census.gov/cedsci/table?q=S0504&tid=ACSST5Y2023.S0504,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504,sourceDataUrl,https://data.census.gov/cedsci/table?q=S0504&tid=ACSST5Y2023.S0504,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504_StatVarAgg,prov_url,https://data.census.gov/cedsci/table?q=S0504&tid=ACSST5Y2019.S0504,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0504_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0505,prov_url,https://data.census.gov/cedsci/table?q=S0505&tid=ACSST5Y2023.S0505,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0505,sourceDataUrl,https://data.census.gov/cedsci/table?q=S0505&tid=ACSST5Y2023.S0505,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0505,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0505,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0506,prov_url,https://data.census.gov/cedsci/table?q=S0506&tid=ACSST5Y2023.S0506,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0506,sourceDataUrl,https://data.census.gov/table/ACSST1Y2023.S0503?q=S0506,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0506,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0506,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701,prov_url,https://data.census.gov/cedsci/table?q=S0701&tid=ACSST5Y2024.S0701,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701,sourceDataUrl,https://data.census.gov/cedsci/table?q=S0701&tid=ACSST5Y2024.S0701,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701PR,prov_url,https://data.census.gov/cedsci/table?q=S0701PR&tid=ACSST5Y2024.S0701PR,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701PR,sourceDataUrl,https://data.census.gov/cedsci/table?q=S0701PR&tid=ACSST5Y2024.S0701PR,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701PR,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0701PR,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801,prov_url,https://data.census.gov/table?q=S0801&tid=ACSST5Y2023.S0801,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801,sourceDataUrl,https://data.census.gov/table?q=S0801,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801_StatVarAgg,prov_url,https://data.census.gov/table/ACSST5Y2023.S0801,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0801_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804,prov_url,https://data.census.gov/table/ACSST5Y2023.S0804,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804,sourceDataUrl,https://data.census.gov/table/ACSST1Y2023.S0804,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804_StatVarAgg,prov_url,https://data.census.gov/table/ACSST5Y2022.S0804,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804_StatVarAgg,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0804_StatVarAgg,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0902,prov_url,https://data.census.gov/table/ACSST5Y2024.S0902?q=S0902,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0902,sourceDataUrl,https://data.census.gov/table/ACSST5Y2024.S0902?q=S0902,403,HTTP Error 403,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0902,dataset.url,https://www.census.gov/programs-surveys/acs,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S0902,dataset.source.url,https://www.census.gov/,200,OK,No
dc/base/CensusACS5YearSurvey_SubjectTables_S1201,prov_url,https://data.census.gov/cedsci/table?q=S1201&tid=ACSST5Y2023.S1201,403,HTTP Error 403,No
